"dbID";"planeID";"ADSHEX";"longitude";"latitude";"altitude";"radarID";"aircraft";"departing";"destination";"dateTime"
1016;"8e2d1fe";"886043";16.5506;108.9026;40000.0;"F-VVDN1";"B772";"TPE";"DMK";"2016-02-22 14:21:24"
1017;"8e3018c";"869278";37.6007;137.9615;38800.0;"F-RJAN1";"B738";"NGO";"CTS";"2016-02-22 14:21:24"
1018;"8e2f6a6";"AA8864";30.9569;-102.9862;39000.0;"T-MLAT2";"B737";"PHX";"SAT";"2016-02-22 14:21:24"
1019;"8e3018f";"C06751";51.0524;-108.5312;40000.0;"F-CYYN1";"B738";"YQR";"YYC";"2016-02-22 14:21:24"
1020;"8e2f6a0";"4343C9";55.559;44.053;38000.0;"F-UWGG1";"B738";"KUF";"VKO";"2016-02-22 14:21:24"
1021;"8e28ca1";"868E7C";28.2224;130.0395;37000.0;"F-RODN1";"B77W";"SIN";"NRT";"2016-02-22 14:21:24"
1022;"8e21b6f";"00B1F5";31.4051;6.7654;37500.0;"F-LDAU1";"A343";"JNB";"LHR";"2016-02-22 14:21:24"
1023;"8e28d3c";"A097CE";36.5591;-110.8779;40000.0;"T-MLAT2";"B737";"EWR";"SNA";"2016-02-22 14:21:24"
1024;"8e2abfe";"";48.0341;-114.5578;40000.0;"F-KGPI1";"CL60";"";"";"2016-02-22 14:21:24"
1025;"8e2c88f";"";45.4864;-108.0355;39200.0;"T-MLAT2";"C560";"";"";"2016-02-22 14:21:24"
1026;"8e2f090";"A2DED8";28.6992;-86.6311;39000.0;"T-MLAT2";"B737";"DAL";"FLL";"2016-02-22 14:21:24"
1027;"8e2de0c";"8990A9";32.1538;132.4963;37000.0;"F-RJBH1";"B738";"KHH";"NRT";"2016-02-22 14:21:24"
1028;"8e20aee";"AAA125";44.965;-52.9037;37975.0;"F-CYYT2";"B772";"ORD";"MUC";"2016-02-22 14:21:24"
1029;"8e2de80";"E8025E";-0.1794;-75.5251;37000.0;"T-EST1";"A319";"LIM";"BOG";"2016-02-22 14:21:24"
1030;"8e28928";"896184";33.9286;48.0444;41025.0;"F-OICC1";"A388";"LHR";"DXB";"2016-02-22 14:21:24"
1031;"8e2cce5";"780A39";31.3683;130.8938;37000.0;"F-RJFT1";"B77W";"HKG";"";"2016-02-22 14:21:24"
1032;"8e292d5";"C07BC7";48.9849;-108.281;40000.0;"T-MLAT2";"B737";"MCO";"YYC";"2016-02-22 14:21:24"
1033;"8e2f6d7";"7C77F7";-27.3117;149.6222;37000.0;"F-YBSU1";"B738";"HTI";"SYD";"2016-02-22 14:21:24"
1034;"8e2ec00";"C03234";31.4672;-77.3765;37000.0;"T-KDAB6";"B738";"HOG";"YUL";"2016-02-22 14:21:24"
1035;"8e1dcdf";"AABF80";56.8742;143.0111;37975.0;"F-UHSH2";"B772";"DFW";"ICN";"2016-02-22 14:21:24"
1036;"8e2755e";"A03FFF";36.413;-110.216;37975.0;"F-KPGA2";"A321";"JFK";"LAX";"2016-02-22 14:21:24"
1037;"8e2e743";"4063E6";23.7852;-52.6827;37000.0;"T-FAA1";"A333";"UVF";"LGW";"2016-02-22 14:21:24"
1038;"8e2ecee";"862A60";37.2706;137.4875;40000.0;"T-RJNT9";"B738";"CTS";"ITM";"2016-02-22 14:21:24"
1039;"8e2ecef";"4B9065";41.7605;37.5941;37000.0;"F-LTFH1";"A320";"TBS";"SAW";"2016-02-22 14:21:24"
1040;"8e2ea23";"71BD38";10.2476;149.0706;40000.0;"T-FAA1";"A332";"NAN";"ICN";"2016-02-22 14:21:24"
1041;"8e29b78";"4951ED";41.0337;-31.3414;41000.0;"F-LPHR1";"A332";"EWR";"LIS";"2016-02-22 14:21:24"
1042;"8e2d7ca";"C0172E";49.5747;-96.7288;38000.0;"T-CYWG6";"B77L";"YYZ";"YVR";"2016-02-22 14:21:24"
1043;"8e2cd31";"A4460D";40.2421;-97.2307;37000.0;"F-KGCK1";"B739";"SFO";"ORD";"2016-02-22 14:21:24"
1044;"8e301b7";"86D944";31.9572;130.7714;40000.0;"T-MLAT5";"B763";"HIJ";"OKA";"2016-02-22 14:21:24"
1045;"8e2edc8";"C051E6";46.4485;-59.9973;39000.0;"F-CYYG2";"A333";"YUL";"GVA";"2016-02-22 14:21:24"
1046;"8e2e648";"8990D0";32.16;131.9977;39975.0;"F-RJOI1";"A333";"HND";"TSA";"2016-02-22 14:21:24"
1047;"8e25944";"3C65AC";31.4252;73.8335;39000.0;"F-VIAR2";"A388";"FRA";"SIN";"2016-02-22 14:21:24"
1048;"8e2e484";"76CE82";-6.0592;113.0976;41000.0;"F-WIIS3";"A333";"SIN";"DPS";"2016-02-22 14:21:24"
1049;"8e2f20e";"7502DA";10.8029;100.4166;38000.0;"F-VTBU2";"B738";"KUL";"DMK";"2016-02-22 14:21:24"
1050;"8e2f20c";"880848";16.714;99.3997;38000.0;"F-VTPP1";"A320";"KBV";"CNX";"2016-02-22 14:21:24"
1051;"8e25943";"78097A";70.6654;-152.0923;38000.0;"T-F5M";"B788";"YYZ";"PEK";"2016-02-22 14:21:24"
1052;"8e17957";"780205";33.3741;114.4467;38100.0;"F-ZHCC1";"B77W";"JFK";"HKG";"2016-02-22 14:21:24"
1053;"8e2d9a2";"400F0B";47.0617;-54.0063;39000.0;"F-CYYT2";"A346";"JFK";"LHR";"2016-02-22 14:21:24"
1054;"8e2e869";"7503E3";3.8037;107.6228;37975.0;"T-EST1";"A320";"SDK";"KUL";"2016-02-22 14:21:24"
1055;"8e2e867";"780160";3.937;115.7586;39000.0;"F-WBGR1";"A343";"SUB";"HKG";"2016-02-22 14:21:24"
1056;"8e2ece8";"A1A2E0";39.1941;-87.3332;37950.0;"T-KDAY1";"B737";"BWI";"STL";"2016-02-22 14:21:24"
1057;"8e25a50";"48440F";44.1018;15.2919;38000.0;"F-LDLO1";"A332";"EBB";"AMS";"2016-02-22 14:21:24"
1058;"8e2e64b";"7583A4";15.0718;120.6389;38975.0;"F-RPUB1";"A320";"HKG";"CEB";"2016-02-22 14:21:24"
1059;"8e21d1c";"A13DE2";50.3592;162.9481;39000.0;"T-FAA1";"B789";"LAX";"NRT";"2016-02-22 14:21:24"
1060;"8e2e64e";"888059";31.3209;122.2972;38100.0;"F-ZSPD1";"A332";"PUS";"HAN";"2016-02-22 14:21:24"
1061;"8e2e64d";"780CBA";30.9846;113.894;38100.0;"F-ZHHH3";"A333";"PEK";"HKG";"2016-02-22 14:21:24"
1062;"8e2e269";"4BA936";31.1612;55.5158;37975.0;"F-OIKK1";"A332";"KHI";"IST";"2016-02-22 14:21:24"
1063;"8e2f44e";"8007DD";21.2593;79.0077;37000.0;"F-VOHS2";"A320";"BOM";"CCU";"2016-02-22 14:21:24"
1064;"8e1ed65";"4B188A";-23.5854;14.8446;40025.0;"F-FARK1";"A333";"ZRH";"CPT";"2016-02-22 14:21:24"
1065;"8e2f50b";"8007DE";22.2589;77.4271;38000.0;"F-VAID1";"A320";"HYD";"DEL";"2016-02-22 14:21:24"
1066;"8e2e5b8";"A6AC39";34.9886;-108.4578;38025.0;"F-KDRO1";"A319";"DAL";"LAS";"2016-02-22 14:21:24"
1067;"8e2e5b4";"A716F6";43.3049;-98.7243;38000.0;"T-MLAT2";"B752";"DTW";"SLC";"2016-02-22 14:21:24"
1068;"8e2ec03";"86CE6C";31.4327;135.9915;38000.0;"T-EST1";"B788";"HND";"SIN";"2016-02-22 14:21:24"
1069;"8e2b54c";"";38.5977;-102.3575;44992.0;"T-MLAT2";"GLF4";"";"";"2016-02-22 14:21:24"
1070;"8e2b54e";"";37.6868;-91.6063;43000.0;"F-KIRK1";"GLF4";"";"";"2016-02-22 14:21:24"
1071;"8e2b54d";"";34.3308;-105.9777;46925.0;"T-KABQ2";"C750";"";"";"2016-02-22 14:21:24"
1072;"8e2140e";"406A03";38.5875;103.2042;39100.0;"F-ZLIC1";"A388";"LHR";"HKG";"2016-02-22 14:21:24"
1073;"8e25c7f";"70C0A5";26.2303;54.2937;40975.0;"T-OMGH1";"A333";"LHR";"MCT";"2016-02-22 14:21:24"
1074;"8e2f064";"A3A5D9";46.084;-104.8189;38009.0;"T-MLAT2";"A319";"MSP";"BIL";"2016-02-22 14:21:24"
1075;"8e2c7c2";"76CE91";16.7105;117.488;39000.0;"F-RPUB1";"A333";"SIN";"TPE";"2016-02-22 14:21:24"
1076;"8e2f664";"";19.9404;-77.1222;41000.0;"T-EST1";"GLEX";"";"";"2016-02-22 14:21:24"
1077;"8e2f841";"71C033";36.7888;130.6135;37000.0;"F-RKSO1";"B738";"ICN";"NGO";"2016-02-22 14:21:24"
1078;"8e2eb7e";"49D093";53.0739;33.3568;37975.0;"F-UUOB2";"A319";"ROV";"PRG";"2016-02-22 14:21:24"
1079;"8e1e4bd";"780B45";54.0617;27.6333;38000.0;"F-UMMS2";"A332";"PVG";"MXP";"2016-02-22 14:21:24"
1080;"8e2b540";"06A01E";13.7998;78.6186;37000.0;"F-VOBL2";"A332";"DOH";"CGK";"2016-02-22 14:21:24"
1081;"8e2f7f3";"8A0448";-5.8363;130.9663;38000.0;"F-WAPF1";"B738";"TIM";"DPS";"2016-02-22 14:21:24"
1082;"8e2fd5a";"A0105B";43.3655;-122.9096;39025.0;"F-KMMV1";"B763";"SEA";"OAK";"2016-02-22 14:21:24"
1083;"8e1d0f0";"896416";51.4593;18.6906;37000.0;"F-EPWR6";"B77W";"SFO";"AUH";"2016-02-22 14:21:24"
1084;"8e2f66a";"AA1A81";38.5776;-80.7636;38000.0;"T-MLAT2";"CRJ7";"LGA";"SDF";"2016-02-22 14:21:24"
1085;"8e28385";"484444";62.075;-42.9311;41000.0;"F-BGKK1";"A332";"YYC";"AMS";"2016-02-22 14:21:24"
1086;"8e2a2bd";"3C7201";38.1031;-44.1603;38000.0;"T-F5M";"A332";"MBJ";"MUC";"2016-02-22 14:21:24"
1087;"8e2f06c";"ABD1E3";34.4817;-105.2054;38000.0;"F-KLVS1";"B738";"DAL";"LAS";"2016-02-22 14:21:24"
1088;"8e2c169";"C051E4";60.6129;-77.7556;37000.0;"F-CYKG1";"A333";"YYC";"FRA";"2016-02-22 14:21:24"
1089;"8e2f06e";"885221";29.5525;131.2101;40100.0;"F-RJKI1";"B788";"NGO";"BKK";"2016-02-22 14:21:24"
1090;"8e2ef6c";"7C7AB5";-26.381;149.0483;39000.0;"F-YBSU1";"B738";"TSV";"SYD";"2016-02-22 14:21:24"
1091;"8e2ef6b";"AB81B5";39.7903;-120.4476;37050.0;"F-KSCK2";"A320";"SEA";"LAX";"2016-02-22 14:21:24"
1092;"8e289f0";"71BC14";47.0462;-85.2119;37000.0;"F-KCIU1";"B744";"ANC";"JFK";"2016-02-22 14:21:24"
1093;"8e2eb04";"E48104";-16.8875;-54.7023;38000.0;"F-SBCY2";"B738";"CGH";"CGB";"2016-02-22 14:21:24"
1094;"8e2ff70";"A44502";35.559;-80.1399;37024.0;"T-MLAT2";"B738";"ATL";"LGA";"2016-02-22 14:21:24"
1095;"8e2947a";"40655D";49.6357;-44.7348;39000.0;"T-FAA1";"A333";"ATL";"LHR";"2016-02-22 14:21:24"
1096;"8e26aa4";"ABD30F";41.3145;145.0847;38000.0;"F-RJCN1";"B77L";"ANC";"KIX";"2016-02-22 14:21:24"
1097;"8e2b783";"3C6565";46.7232;-47.8018;37000.0;"T-F5M";"A333";"CLT";"MUC";"2016-02-22 14:21:24"
1098;"8e29070";"8A02B7";-13.4761;122.3798;40000.0;"F-YPBR2";"A332";"MEL";"DPS";"2016-02-22 14:21:24"
1099;"8e2c434";"AD2F24";38.3356;-93.057;37025.0;"F-KIRK1";"A319";"LAS";"CVG";"2016-02-22 14:21:24"
1100;"8e1c84e";"8880E7";45.7547;23.2364;40000.0;"T-LHDC2";"A359";"HAN";"CDG";"2016-02-22 14:21:24"
1101;"8e2c78f";"7501E8";31.2446;130.2327;39975.0;"F-RJFT1";"A333";"CTS";"KUL";"2016-02-22 14:21:24"
1102;"8e25bea";"78044E";19.0225;-23.4136;38000.0;"T-EST1";"A332";"GRU";"MAD";"2016-02-22 14:21:24"
1103;"8e2f9f6";"AD8EDE";7.7894;-71.1431;37000.0;"F-SVMC1";"A332";"BOG";"BCN";"2016-02-22 14:21:24"
1104;"8e2c5ab";"424291";53.5824;50.4212;38000.0;"F-UWWW2";"B762";"DYU";"VKO";"2016-02-22 14:21:24"
1105;"8e2f1d1";"800B26";21.6876;73.7663;38000.0;"F-VAID1";"A320";"DEL";"BOM";"2016-02-22 14:21:24"
1106;"8e2ed62";"";40.0316;-84.3584;39331.0;"T-MLAT2";"F900";"";"";"2016-02-22 14:21:24"
1107;"8e2c230";"A91536";34.1915;-94.8223;39000.0;"F-KTUL2";"B739";"SFO";"MCO";"2016-02-22 14:21:24"
1108;"8e27e37";"A411DF";38.32;-117.3638;38025.0;"F-KBAM1";"A320";"DCA";"SFO";"2016-02-22 14:21:24"
1109;"8e2d83b";"76CE2E";26.0152;113.3843;38100.0;"T-EST1";"B772";"PEK";"SIN";"2016-02-22 14:21:24"
1110;"8e2f4be";"";33.0563;-79.468;37000.0;"T-MLAT2";"C560";"";"";"2016-02-22 14:21:24"
1111;"8e2b967";"4951E8";-1.3506;-35.2327;39000.0;"F-SBFZ3";"A332";"GRU";"LIS";"2016-02-22 14:21:24"
1112;"8e2d016";"A72CA2";42.3902;-92.7485;39000.0;"F-KDSM2";"B737";"LAS";"DTW";"2016-02-22 14:21:24"
1113;"8e2ba73";"A96577";42.3313;-89.9441;39025.0;"F-KGRB2";"B752";"LAX";"JFK";"2016-02-22 14:21:24"
1114;"8e2ca57";"5081EE";39.905;54.3793;38000.0;"F-OINN1";"B738";"ALA";"KBP";"2016-02-22 14:21:24"
1115;"8e2ca56";"";29.2075;-90.3354;41000.0;"T-MLAT2";"C750";"";"";"2016-02-22 14:21:24"
1116;"8e301b8";"86EF6A";38.2342;140.3417;38975.0;"T-MLAT5";"B772";"HND";"";"2016-02-22 14:21:24"
1117;"8e1b647";"39BD28";53.9173;11.895;40000.0;"F-EDHK1";"A388";"PVG";"CDG";"2016-02-22 14:21:24"
1118;"8e2f89b";"8808A4";12.5461;100.3186;37750.0;"F-VTBS1";"320";"HDY";"DMK";"2016-02-22 14:21:24"
1119;"8e2a495";"750263";11.6064;108.4816;40000.0;"F-VVTS2";"A332";"PVG";"PEN";"2016-02-22 14:21:24"
1120;"8e2d305";"800614";29.6606;71.8963;37000.0;"F-OPRK1";"B738";"DXB";"ATQ";"2016-02-22 14:21:24"
1121;"8e2d653";"780209";27.6274;124.7276;40000.0;"F-ROAH1";"A333";"NGO";"HKG";"2016-02-22 14:21:24"
1122;"8e2d303";"0A0084";49.5675;101.6443;38100.0;"T-EST1";"A332";"PEK";"ALG";"2016-02-22 14:21:24"
1123;"8e2d650";"A0A903";47.1771;-53.7283;37175.0;"T-CYQX1";"B752";"EWR";"GLA";"2016-02-22 14:21:24"
1124;"8e2bbaa";"704458";11.2651;99.6977;37000.0;"F-VTBS2";"A319";"RGN";"SIN";"2016-02-22 14:21:24"
1125;"8e2fb0e";"A61987";40.4359;-102.6151;38000.0;"T-MLAT2";"B737";"OMA";"DEN";"2016-02-22 14:21:24"
1126;"8e280bd";"A11FC1";37.1601;-113.1045;38000.0;"F-KLAS3";"B752";"EWR";"LAX";"2016-02-22 14:21:24"
1127;"8e2ca5a";"780ADE";5.8964;122.6422;37000.0;"F-RPMZ1";"A333";"CAN";"SYD";"2016-02-22 14:21:24"
1128;"8e2a148";"A79450";33.2109;-119.3343;39000.0;"F-KSNA1";"B763";"HNL";"PHX";"2016-02-22 14:21:24"
1129;"8e2927f";"780994";-20.7808;140.8739;38000.0;"F-YBMA2";"A388";"SYD";"CAN";"2016-02-22 14:21:24"
1130;"8e23bb0";"201024";31.4762;6.7509;40000.0;"F-LDAU1";"A332";"WDH";"FRA";"2016-02-22 14:21:24"
1131;"8e2ef87";"4BAAAB";41.9656;35.5341;38950.0;"F-LTFH1";"A320";"IST";"KVD";"2016-02-22 14:21:24"
1132;"8e2b2fd";"C078AC";35.376;-42.0864;38000.0;"T-FAA1";"A333";"PTP";"CDG";"2016-02-22 14:21:24"
1133;"8e2bf88";"A84937";29.0286;-89.2271;39025.0;"T-MLAT2";"B752";"LAX";"MCO";"2016-02-22 14:21:24"
1134;"8e28ded";"34230C";26.0118;-55.966;38000.0;"T-F5M";"A346";"SJO";"MAD";"2016-02-22 14:21:24"
1135;"8e2c895";"E48BAC";-18.7773;-45.251;38000.0;"F-SBBH5";"A318";"FOR";"GRU";"2016-02-22 14:21:24"
1136;"8e2e015";"";30.8118;-101.5111;41000.0;"F-KMRF1";"GLF5";"";"";"2016-02-22 14:21:24"
1137;"8e2e010";"ADB29F";31.8912;-103.714;37000.0;"F-KMRF1";"B738";"SNA";"DFW";"2016-02-22 14:21:24"
1138;"8e2bccb";"39BD23";47.0378;-92.5307;37000.0;"F-CYIB1";"A388";"LAX";"CDG";"2016-02-22 14:21:24"
1139;"8e2c9b2";"780BC9";32.9704;129.2876;37000.0;"F-RJFS1";"A320";"PVG";"AKJ";"2016-02-22 14:21:24"
1140;"8e1bedb";"750291";46.9586;20.0101;40000.0;"F-LYBE1";"A388";"KUL";"LHR";"2016-02-22 14:21:24"
1141;"8e2eeaa";"";46.824;-62.1401;41000.0;"F-CYYG2";"GLF5";"";"";"2016-02-22 14:21:24"
1142;"8e2df87";"4BB47A";37.1517;45.9779;38000.0;"F-OITR1";"A332";"DOH";"IST";"2016-02-22 14:21:24"
1143;"8e2fcd9";"AAEC9C";31.1463;-102.0725;37975.0;"F-KMRF1";"A319";"AUS";"LAX";"2016-02-22 14:21:24"
1144;"8e2fcd8";"8466A0";26.3036;123.4428;39000.0;"T-RCSS8";"A320";"TPE";"KIX";"2016-02-22 14:21:24"
1145;"8e2de12";"3C0A51";46.3515;18.9569;38000.0;"F-LYBE1";"B738";"ESB";"DUS";"2016-02-22 14:21:24"
1146;"8e2e30a";"75006F";26.2799;122.3696;40000.0;"F-RCTP3";"A333";"PUS";"KUL";"2016-02-22 14:21:24"
1147;"8e2e65f";"478854";48.2922;-78.889;37000.0;"T-CYTS1";"A333";"ORD";"ARN";"2016-02-22 14:21:24"
1148;"8e30231";"AD7471";33.4382;-99.4389;38000.0;"T-MLAT2";"B737";"DAL";"SMF";"2016-02-22 14:21:24"
1149;"8e301ac";"ACC625";39.1772;-93.9845;37999.0;"T-MLAT2";"A319";"STL";"DEN";"2016-02-22 14:21:24"
1150;"8e28d2d";"40058B";46.0421;22.2847;40000.0;"F-LYBE1";"B772";"BAH";"LHR";"2016-02-22 14:21:24"
1151;"8e2e788";"71C002";19.9979;113.1561;37000.0;"T-EST1";"A333";"SGN";"ICN";"2016-02-22 14:21:24"
1152;"8e20f22";"780971";53.1665;25.8248;38000.0;"F-EYSA3";"A333";"PEK";"VIE";"2016-02-22 14:21:24"
1153;"8e2bcc5";"";50.5519;-91.0321;41000.0;"F-CYIB1";"GLEX";"";"";"2016-02-22 14:21:24"
1154;"8e1a9ae";"3C6511";49.1538;16.9487;40000.0;"N-EPKK2";"A346";"HKG";"MUC";"2016-02-22 14:21:24"
1155;"8e30221";"86750A";35.2581;133.5291;38979.0;"T-MLAT5";"B772";"FUK";"CTS";"2016-02-22 14:21:24"
1156;"8e2de1f";"ABDD4A";32.74;-88.0076;37000.0;"F-KMXF1";"B738";"DEN";"TPA";"2016-02-22 14:21:24"
1157;"8e2df8f";"4CA782";50.0325;-73.9321;37000.0;"F-CYRJ1";"A333";"ORD";"DUB";"2016-02-22 14:21:24"
1158;"8e27cc0";"";38.0009;-117.251;43000.0;"F-KLAS2";"CL35";"";"";"2016-02-22 14:21:24"
1159;"8e2fd4b";"78019C";4.9368;105.4615;39000.0;"F-WMKN1";"A333";"KUL";"HKG";"2016-02-22 14:21:24"
1160;"8e2f786";"A98C90";42.6394;-80.3943;40000.0;"T-KBUF4";"B737";"JFK";"MSP";"2016-02-22 14:21:24"
1161;"8e2ecd9";"A997CC";23.9568;-146.1385;37000.0;"T-F5M";"B752";"HNL";"LAX";"2016-02-22 14:21:24"
1162;"8e1ed55";"71BC13";36.7242;135.7294;38000.0;"T-RJNK4";"B744";"SEA";"ICN";"2016-02-22 14:21:24"
1163;"8e2f279";"ABE80E";34.3042;-101.5769;37000.0;"T-KFST1";"B738";"PHX";"DAL";"2016-02-22 14:21:24"
1164;"8e19b13";"3C65AB";51.6076;13.1488;39000.0;"F-EPKO1";"A388";"HKG";"FRA";"2016-02-22 14:21:24"
1165;"8e27024";"780C75";2.4163;125.4394;38000.0;"F-WAMM2";"A333";"SYD";"CAN";"2016-02-22 14:21:24"
1166;"8e25a42";"4CAA32";43.7387;21.3081;40000.0;"F-LBPL1";"A332";"SLL";"MXP";"2016-02-22 14:21:24"
1167;"8e219c9";"86D930";35.0118;143.3534;40975.0;"F-RJAA2";"B788";"HNL";"NRT";"2016-02-22 14:21:24"
1168;"8e2f78f";"A318EA";32.6157;-107.58;39000.0;"T-MLAT2";"B737";"LAS";"HOU";"2016-02-22 14:21:24"
1169;"8e2ad49";"4242EA";55.2137;33.3977;37000.0;"F-UUWW5";"B738";"MAD";"SVO";"2016-02-22 14:21:24"
1170;"8e258ae";"C820D1";6.6285;151.815;40000.0;"T-F5M";"B789";"AKL";"NRT";"2016-02-22 14:21:24"
1171;"8e2fd42";"ACB8A7";42.6049;-93.7299;37999.0;"T-MLAT2";"A319";"MKE";"LAS";"2016-02-22 14:21:24"
1172;"8e2fd43";"A43EC9";42.3605;-78.7358;39999.0;"T-MLAT2";"B738";"EWR";"ORD";"2016-02-22 14:21:24"
1173;"8e2f5a7";"";32.0814;-81.1453;44999.0;"T-MLAT2";"GLF4";"";"";"2016-02-22 14:21:24"
1174;"8e2f5a5";"A1D44E";40.7654;-122.7629;38999.0;"T-MLAT2";"B737";"SEA";"OAK";"2016-02-22 14:21:24"
1175;"8e2b372";"0C2059";32.1394;-88.3991;37000.0;"F-KMXF1";"B738";"PTY";"ORD";"2016-02-22 14:21:24"
1176;"8e2f5a0";"A22BF0";32.0993;-108.0708;39000.0;"T-MLAT2";"B737";"SAN";"AUS";"2016-02-22 14:21:24"
1177;"8e262aa";"400901";55.4775;-67.6915;39000.0;"T-F5M";"A332";"LAS";"MAN";"2016-02-22 14:21:24"
1178;"8e2fedd";"80073C";35.3974;137.153;38000.0;"F-RJGG1";"B788";"NRT";"DEL";"2016-02-22 14:21:24"
1179;"8e297f7";"4BAAC1";34.5779;30.8931;37975.0;"F-LCPH1";"B738";"ADD";"IST";"2016-02-22 14:21:24"
1180;"8e2f092";"7801C7";26.8244;120.04;39100.0;"RX-RC00f";"A333";"HKG";"SHA";"2016-02-22 14:21:24"
1181;"8e2f091";"4B84F0";38.986;30.6259;38000.0;"F-LTFJ2";"B738";"BEY";"SAW";"2016-02-22 14:21:24"
1182;"8e2f5a9";"";41.419;-98.8147;43000.0;"T-MLAT2";"C560";"";"";"2016-02-22 14:21:24"
1183;"8e2c1e1";"";35.1007;-110.3931;43000.0;"F-KDRO1";"GLF4";"";"";"2016-02-22 14:21:24"
1184;"8e2471c";"A12C18";49.9074;-9.6778;37000.0;"F-EICK1";"B763";"ATL";"CDG";"2016-02-22 14:21:24"
1185;"8e2f872";"C88019";-32.6439;175.4801;40000.0;"F-NZKK1";"A332";"AKL";"NAN";"2016-02-22 14:21:24"
1186;"8e25395";"3C1298";42.7854;30.4737;38000.0;"F-LBWN2";"B737";"PNQ";"OTP";"2016-02-22 14:21:24"
1187;"8e2f896";"AA6F17";39.551;-80.3734;37125.0;"F-KHLG1";"B737";"MDW";"DCA";"2016-02-22 14:21:24"
1188;"8e2fbca";"E48FB7";-19.344;-43.8329;39000.0;"T-SBBH5";"B738";"GRU";"JPA";"2016-02-22 14:21:24"
1189;"8e2170e";"4CAABA";30.4234;-1.8604;37000.0;"F-DAUT1";"B772";"GRU";"FCO";"2016-02-22 14:21:24"
1190;"8e1d132";"AAFFA2";59.3667;131.3295;39975.0;"F-UEEE1";"B788";"DFW";"PVG";"2016-02-22 14:21:24"
1191;"8e1cfab";"780A3A";41.96;-132.3551;37000.0;"T-F5M";"B77W";"HKG";"SFO";"2016-02-22 14:21:24"
1192;"8e2ff6e";"A2C9EC";36.7149;-107.3996;37999.0;"T-MLAT2";"B737";"DEN";"PHX";"2016-02-22 14:21:24"
1193;"8e1ba3d";"4B1900";53.0332;21.6282;40000.0;"N-EPLL1";"A343";"HKG";"ZRH";"2016-02-22 14:21:24"
1194;"8e2d53e";"A24C99";30.3622;-84.6089;39000.0;"T-MLAT2";"B737";"DEN";"MIA";"2016-02-22 14:21:24"
1195;"8e2c4c8";"C04C36";52.0267;-100.6063;38025.0;"F-CYQD1";"B737";"YUL";"YYC";"2016-02-22 14:21:24"
1196;"8e2f89a";"484186";32.2511;-84.8918;38000.0;"F-KMXF1";"B738";"TPA";"MSP";"2016-02-22 14:21:24"
1197;"8e28404";"400D57";34.5951;47.4733;39000.0;"F-OICC1";"A346";"LHR";"DXB";"2016-02-22 14:21:24"
1198;"8e2515d";"406D73";43.3628;29.3028;38000.0;"F-LBWN2";"A332";"GOI";"LGW";"2016-02-22 14:21:24"
1199;"8e2ee15";"C0481B";34.5102;-80.9402;38037.0;"T-MLAT2";"A319";"YYZ";"FLL";"2016-02-22 14:21:24"
1200;"8e2ff60";"";38.4381;-75.6735;40000.0;"T-F5M";"H25B";"";"";"2016-02-22 14:21:24"
1201;"8e2ee11";"AAC4BB";36.7912;-86.3564;39984.0;"T-MLAT2";"B737";"BWI";"AUS";"2016-02-22 14:21:24"
1202;"8e2d820";"4CC269";52.526;-60.9113;37000.0;"F-CYYR1";"B752";"IAD";"KEF";"2016-02-22 14:21:24"
1203;"8e27a45";"484FAD";48.5906;14.4757;40000.0;"F-LOWW1";"A332";"DMM";"AMS";"2016-02-22 14:21:24"
1204;"8e2862b";"40621B";46.8409;-47.3289;38000.0;"T-F5M";"B77W";"IAH";"LHR";"2016-02-22 14:21:24"
1205;"8e3031b";"861B06";33.6189;132.5511;38150.0;"F-RJOI1";"B763";"FUK";"HND";"2016-02-22 14:21:24"
1206;"8e261af";"3C6519";14.2232;-17.8287;37000.0;"T-GOOY3";"A346";"GRU";"MUC";"2016-02-22 14:21:24"
1207;"8e3031f";"A56E0D";38.7918;-100.752;39000.0;"T-MLAT2";"B737";"DEN";"ATL";"2016-02-22 14:21:24"
1208;"8e3031e";"0C202D";22.2309;-97.8336;38000.0;"T-MLAT2";"E190";"";"";"2016-02-22 14:21:24"
1209;"8e2eb0d";"C03330";38.4103;-87.2512;39000.0;"T-MLAT2";"CRJ9";"AUS";"YYZ";"2016-02-22 14:21:24"
1210;"8e20caf";"8A04A0";23.1243;47.3183;40000.0;"F-OERK3";"A333";"CGK";"JED";"2016-02-22 14:21:24"
1211;"8e2fb7f";"A17ACB";42.7128;-65.3043;37050.0;"T-MLAT2";"B752";"JFK";"CDG";"2016-02-22 14:21:24"
1212;"8e1fd12";"0100A3";29.2988;33.8045;39975.0;"F-OJAQ1";"A332";"BKK";"CAI";"2016-02-22 14:21:24"
1213;"8e2aa60";"06A0F9";13.0358;82.8015;39000.0;"F-VOMM3";"A359";"DOH";"SIN";"2016-02-22 14:21:24"
1214;"8e2d31a";"ABD559";42.2074;-80.5059;37000.0;"T-CYYZ32";"B738";"DEN";"BDL";"2016-02-22 14:21:24"
1215;"8e2ed78";"A1741A";37.1641;-76.2287;37000.0;"T-MLAT2";"E190";"MCO";"HPN";"2016-02-22 14:21:24"
1216;"8e2ed75";"";37.0459;-102.438;40000.0;"T-MLAT2";"C56X";"";"";"2016-02-22 14:21:24"
